"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Bias Score","MeanState","global","score","1","0.246402","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","RMSE","MeanState","global","scalar","1","0.701884","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","RMSE Score","MeanState","global","score","1","0.354248","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Overall Score","MeanState","global","score","1","0.505567","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.677967","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.906235","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","SurfaceDownwardSWRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.633651","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","SurfaceDownwardSWRadiation|CERESed4.1 Score","Relationships","global","score","1","0.700067","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","SurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.745726","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","SurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.759248","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Overall Score","Relationships","global","score","1","0.788517","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.35636","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.99728","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Period Mean (original grids)","MeanState","global","scalar","1","1.8709","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Model Period Mean (intersection)","MeanState","global","scalar","1","1.93312","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Model Period Mean (complement)","MeanState","global","scalar","1","1.45635","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Spatial Distribution Score","MeanState","global","score","1","0.800252","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Phase Shift","MeanState","global","scalar","months","1.91823","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Seasonal Cycle Score","MeanState","global","score","1","0.64806","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Bias","MeanState","global","scalar","1","0.577434","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Bias Score","MeanState","global","score","1","0.249765","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","RMSE","MeanState","global","scalar","1","1.03504","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","RMSE Score","MeanState","global","score","1","0.267729","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Overall Score","MeanState","global","score","1","0.446707","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.626032","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.532142","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","SurfaceDownwardSWRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.661851","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","SurfaceDownwardSWRadiation|CERESed4.1 Score","Relationships","global","score","1","0.611237","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","SurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.745452","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","SurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.619728","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN2.0","Overall Score","Relationships","global","score","1","0.587703","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","0.520854","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","E3SM-FUN3.0","Bias","MeanState","global","scalar","g m-2 d-1","1.24825","45.0"
