Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM_FUN,Bias,MeanState,global,scalar,kg m-2,2.76555
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM_FUN,Bias Score,MeanState,global,score,1,0.603742
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM_FUN,Overall Score,MeanState,global,score,1,0.729162
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,472.53
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,0.315865
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,Pg,1472.81
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,Pg,401.827
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,Pg,1037.36
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.86375
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM_FUNP,Bias,MeanState,global,scalar,kg m-2,-3.18565
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM_FUNP,Bias Score,MeanState,global,score,1,0.612601
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM_FUNP,Overall Score,MeanState,global,score,1,0.738175
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,472.53
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,0.315865
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM,Period Mean (original grids),MeanState,global,scalar,Pg,2352.55
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM,Model Period Mean (intersection),MeanState,global,scalar,Pg,561.082
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM,Model Period Mean (complement),MeanState,global,scalar,Pg,1735.03
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM,Spatial Distribution Score,MeanState,global,score,1,0.848649
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM,Bias,MeanState,global,scalar,kg m-2,3.92756
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM,Bias Score,MeanState,global,score,1,0.600707
EcosystemandCarbonCycle,SoilCarbon,NCSCDV22,ELM,Overall Score,MeanState,global,score,1,0.724678
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,1324.18
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,9.84469
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM,Period Mean (original grids),MeanState,global,scalar,Pg,2352.55
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM,Model Period Mean (intersection),MeanState,global,scalar,Pg,2147.65
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM,Model Period Mean (complement),MeanState,global,scalar,Pg,148.467
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM,Spatial Distribution Score,MeanState,global,score,1,0.595401
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM,Bias,MeanState,global,scalar,kg m-2,5.83311
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM,Bias Score,MeanState,global,score,1,0.504401
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM,Overall Score,MeanState,global,score,1,0.549901
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUN,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,1324.18
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUN,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,9.84469
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,Pg,2091.72
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUN,Model Period Mean (intersection),MeanState,global,scalar,Pg,1917.99
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUN,Model Period Mean (complement),MeanState,global,scalar,Pg,126.442
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.631143
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUN,Bias,MeanState,global,scalar,kg m-2,4.20609
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUN,Bias Score,MeanState,global,score,1,0.538449
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUN,Overall Score,MeanState,global,score,1,0.584796
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,1324.18
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,9.84469
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,Pg,1472.81
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,Pg,1350.62
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,Pg,88.5653
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.764528
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUNP,Bias,MeanState,global,scalar,kg m-2,0.184262
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUNP,Bias Score,MeanState,global,score,1,0.597357
EcosystemandCarbonCycle,SoilCarbon,HWSD,ELM_FUNP,Overall Score,MeanState,global,score,1,0.680943
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM_FUNP,Amplitude Score,MeanState,global,score,1,0.477721
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM_FUNP,Interannual Variability Score,MeanState,global,score,1,0.244401
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM_FUNP,Max Phase Score,MeanState,global,score,1,0.833328
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM_FUNP,Min Phase Score,MeanState,global,score,1,0.89786
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM_FUNP,Overall Score,MeanState,global,score,1,0.613328
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM_FUN,Amplitude Score,MeanState,global,score,1,0.397929
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM_FUN,Interannual Variability Score,MeanState,global,score,1,0.244627
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM_FUN,Max Phase Score,MeanState,global,score,1,0.713778
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM_FUN,Min Phase Score,MeanState,global,score,1,0.89711
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM_FUN,Overall Score,MeanState,global,score,1,0.563361
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM,Amplitude Score,MeanState,global,score,1,0.368963
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM,Interannual Variability Score,MeanState,global,score,1,0.370611
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM,Max Phase Score,MeanState,global,score,1,0.728587
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM,Min Phase Score,MeanState,global,score,1,0.932433
EcosystemandCarbonCycle,CarbonDioxide,NOAA.Emulated,ELM,Overall Score,MeanState,global,score,1,0.600148
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg yr-1,113.418
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,Pg yr-1,0.274308
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Period Mean (original grids),MeanState,global,scalar,Pg yr-1,171.013
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Model Period Mean (intersection),MeanState,global,scalar,Pg yr-1,141.646
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Model Period Mean (complement),MeanState,global,scalar,Pg yr-1,24.5413
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Spatial Distribution Score,MeanState,global,score,1,0.961059
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Phase Shift,MeanState,global,scalar,months,1.00304
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.845968
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Bias,MeanState,global,scalar,g m-2 d-1,0.648848
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Bias Score,MeanState,global,score,1,0.509111
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,RMSE,MeanState,global,scalar,g m-2 d-1,1.47026
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,RMSE Score,MeanState,global,score,1,0.504836
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Overall Score,MeanState,global,score,1,0.665162
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Evapotranspiration Hellinger Distance,Relationships,global,scalar,1,0.492287
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Evapotranspiration RMSE Score,Relationships,global,score,1,0.0645581
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Precipitation Hellinger Distance,Relationships,global,scalar,1,0.180206
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Precipitation RMSE Score,Relationships,global,score,1,nan
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,global,scalar,1,0.351557
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,SurfaceDownwardSWRadiation RMSE Score,Relationships,global,score,1,0.751311
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,SurfaceNetSWRadiation Hellinger Distance,Relationships,global,scalar,1,0.357991
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,SurfaceNetSWRadiation RMSE Score,Relationships,global,score,1,0.744459
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,SurfaceAirTemperature Hellinger Distance,Relationships,global,scalar,1,0.36696
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,SurfaceAirTemperature RMSE Score,Relationships,global,score,1,0.682304
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM,Overall Score,Relationships,global,score,1,nan
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg yr-1,113.418
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Benchmark Period Mean (complement),MeanState,global,scalar,Pg yr-1,0.274308
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,Pg yr-1,167.076
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Model Period Mean (intersection),MeanState,global,scalar,Pg yr-1,138.672
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Model Period Mean (complement),MeanState,global,scalar,Pg yr-1,23.737
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.963199
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.992473
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.84559
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Bias,MeanState,global,scalar,g m-2 d-1,0.580356
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Bias Score,MeanState,global,score,1,0.518143
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,RMSE,MeanState,global,scalar,g m-2 d-1,1.4287
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,RMSE Score,MeanState,global,score,1,0.509749
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Overall Score,MeanState,global,score,1,0.669286
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Evapotranspiration Hellinger Distance,Relationships,global,scalar,1,0.497588
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Evapotranspiration RMSE Score,Relationships,global,score,1,0.0832202
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,global,scalar,1,0.339628
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,SurfaceDownwardSWRadiation RMSE Score,Relationships,global,score,1,0.774783
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,SurfaceNetSWRadiation Hellinger Distance,Relationships,global,scalar,1,0.342877
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,SurfaceNetSWRadiation RMSE Score,Relationships,global,score,1,0.764874
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,SurfaceAirTemperature Hellinger Distance,Relationships,global,scalar,1,0.356164
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,SurfaceAirTemperature RMSE Score,Relationships,global,score,1,0.708478
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUN,Overall Score,Relationships,global,score,1,0.582839
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg yr-1,113.418
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,Pg yr-1,0.274308
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,Pg yr-1,143.999
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,Pg yr-1,118.539
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,Pg yr-1,21.1593
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.967768
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,1.27416
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.835915
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Bias,MeanState,global,scalar,g m-2 d-1,0.116359
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Bias Score,MeanState,global,score,1,0.542688
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,RMSE,MeanState,global,scalar,g m-2 d-1,1.23467
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.526216
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Overall Score,MeanState,global,score,1,0.679761
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Evapotranspiration Hellinger Distance,Relationships,global,scalar,1,0.479276
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Evapotranspiration RMSE Score,Relationships,global,score,1,0.136795
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,global,scalar,1,0.327946
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,SurfaceDownwardSWRadiation RMSE Score,Relationships,global,score,1,0.891693
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,SurfaceNetSWRadiation Hellinger Distance,Relationships,global,scalar,1,0.332415
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,SurfaceNetSWRadiation RMSE Score,Relationships,global,score,1,0.894763
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,SurfaceAirTemperature Hellinger Distance,Relationships,global,scalar,1,0.324065
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,SurfaceAirTemperature RMSE Score,Relationships,global,score,1,0.874143
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,ELM_FUNP,Overall Score,Relationships,global,score,1,0.699348
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,g m-2 d-1,2.92221
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUN,Bias,MeanState,global,scalar,g m-2 d-1,-0.389958
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUN,Bias Score,MeanState,global,score,1,0.597304
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUN,Phase Shift,MeanState,global,scalar,months,1.00328
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.881874
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUN,RMSE,MeanState,global,scalar,g m-2 d-1,2.84616
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUN,RMSE Score,MeanState,global,score,1,0.405025
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUN,Overall Score,MeanState,global,score,1,0.572307
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,g m-2 d-1,2.38302
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUNP,Bias,MeanState,global,scalar,g m-2 d-1,-0.925408
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUNP,Bias Score,MeanState,global,score,1,0.546143
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,1.03757
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.87564
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUNP,RMSE,MeanState,global,scalar,g m-2 d-1,2.82564
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.423211
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM_FUNP,Overall Score,MeanState,global,score,1,0.567052
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM,Period Mean (original grids),MeanState,global,scalar,g m-2 d-1,3.03627
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM,Bias,MeanState,global,scalar,g m-2 d-1,-0.276963
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM,Bias Score,MeanState,global,score,1,0.604455
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM,Phase Shift,MeanState,global,scalar,months,1.00328
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.880765
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM,RMSE,MeanState,global,scalar,g m-2 d-1,2.87778
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM,RMSE Score,MeanState,global,score,1,0.398411
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXNET2015,ELM,Overall Score,MeanState,global,score,1,0.57051
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg yr-1,95.378
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,Pg yr-1,0.211168
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,Period Mean (original grids),MeanState,global,scalar,Pg yr-1,209.979
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,Model Period Mean (intersection),MeanState,global,scalar,Pg yr-1,173.132
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,Model Period Mean (complement),MeanState,global,scalar,Pg yr-1,30.742
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,Spatial Distribution Score,MeanState,global,score,1,0.661504
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,Phase Shift,MeanState,global,scalar,months,1.13263
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.810501
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,Bias,MeanState,global,scalar,g m-2 d-1,1.79038
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,Bias Score,MeanState,global,score,1,0.196502
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,RMSE,MeanState,global,scalar,g m-2 d-1,2.23193
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,RMSE Score,MeanState,global,score,1,0.408511
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM,Overall Score,MeanState,global,score,1,0.497106
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg yr-1,95.378
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,Benchmark Period Mean (complement),MeanState,global,scalar,Pg yr-1,0.211168
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,Pg yr-1,203.579
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,Model Period Mean (intersection),MeanState,global,scalar,Pg yr-1,168.765
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,Model Period Mean (complement),MeanState,global,scalar,Pg yr-1,29.0744
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.691237
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,Phase Shift,MeanState,global,scalar,months,1.10657
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.807276
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,Bias,MeanState,global,scalar,g m-2 d-1,1.6895
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,Bias Score,MeanState,global,score,1,0.19587
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,RMSE,MeanState,global,scalar,g m-2 d-1,2.13905
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,RMSE Score,MeanState,global,score,1,0.407201
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUN,Overall Score,MeanState,global,score,1,0.501757
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg yr-1,95.378
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,Pg yr-1,0.211168
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,Pg yr-1,166.682
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,Pg yr-1,136.96
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,Pg yr-1,24.6867
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.736837
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.993201
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.816778
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,Bias,MeanState,global,scalar,g m-2 d-1,0.956629
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,Bias Score,MeanState,global,score,1,0.272934
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,RMSE,MeanState,global,scalar,g m-2 d-1,1.53429
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.518152
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ELM_FUNP,Overall Score,MeanState,global,score,1,0.57257
EcosystemandCarbonCycle,EcosystemRespiration,FLUXNET2015,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,g m-2 d-1,3.73154
EcosystemandCarbonCycle,EcosystemRespiration,FLUXNET2015,ELM_FUN,Bias,MeanState,global,scalar,g m-2 d-1,1.08669
EcosystemandCarbonCycle,EcosystemRespiration,FLUXNET2015,ELM_FUN,Bias Score,MeanState,global,score,1,0.465921
EcosystemandCarbonCycle,EcosystemRespiration,FLUXNET2015,ELM_FUN,Phase Shift,MeanState,global,scalar,months,1.61137
EcosystemandCarbonCycle,EcosystemRespiration,FLUXNET2015,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.733884
EcosystemandCarbonCycle,EcosystemRespiration,FLUXNET2015,ELM_FUN,RMSE,MeanState,global,scalar,g m-2 d-1,2.40412
EcosystemandCarbonCycle,EcosystemRespiration,FLUXNET2015,ELM_FUN,RMSE Score,MeanState,global,score,1,0.395207
EcosystemandCarbonCycle,EcosystemRespiration,FLUXNET2015,ELM_FUN,Overall Score,MeanState,global,score,1,0.497555
